campaign_name,campaign_type,target_segment,start_date,end_date,attrition_window_end_date,age,state,order_total,transaction_date,transaction_id,product_category,store_location
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,28,North Carolina,108.25,11/18/2024,db1f0b10-fff4-4115-bf34-e0d2402c32d9,Audio Equipment,New York NY
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,18,Michigan,399.31,11/8/2024,db3340d8-8b8d-417f-841b-49318d6c562f,Gaming Consoles,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,23,Florida,1008.6,1/21/2025,db3d8cfe-2c63-4410-a454-ffd172931844,Gaming Consoles,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,23,California,519.43,9/23/2024,db410599-f692-428e-9ccd-e72ad21d7733,Tablets,Online
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,23,California,519.43,9/23/2024,db410599-f692-428e-9ccd-e72ad21d7733,Tablets,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,23,California,519.43,9/23/2024,db410599-f692-428e-9ccd-e72ad21d7733,Tablets,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,27,Massachusetts,97.06,9/7/2024,db491a6c-103d-49aa-be4e-37f4d3bc70bb,Smart Home Devices,Seattle WA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,45,Texas,215.03,11/12/2024,db4b5520-9e6d-4b79-af7a-a8134a3eeb2d,Home Decor,Denver CO
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,45,Texas,215.03,11/12/2024,db4b5520-9e6d-4b79-af7a-a8134a3eeb2d,Home Decor,Denver CO
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,45,Texas,215.03,11/12/2024,db4b5520-9e6d-4b79-af7a-a8134a3eeb2d,Home Decor,Denver CO
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,Texas,215.03,11/12/2024,db4b5520-9e6d-4b79-af7a-a8134a3eeb2d,Home Decor,Denver CO
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,45,Texas,215.03,11/12/2024,db4b5520-9e6d-4b79-af7a-a8134a3eeb2d,Home Decor,Denver CO
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,22,Florida,173.44,8/26/2024,db50c5de-9aab-46ac-996b-145d8254bd23,Audio Equipment,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,42,New York,2398.92,7/7/2024,db520e51-80ba-4c3c-ae84-3d20f3a64a1c,Furniture,Denver CO
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,42,New York,2398.92,7/7/2024,db520e51-80ba-4c3c-ae84-3d20f3a64a1c,Furniture,Denver CO
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,33,Florida,205.9,8/16/2024,db53cb3c-6603-4aa1-9407-405e6d727cb5,Smart Home Devices,San Francisco CA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,37,California,788.25,7/13/2024,db5dfddd-2533-4624-bef4-daf9a2571dae,Furniture,Online
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,37,California,788.25,7/13/2024,db5dfddd-2533-4624-bef4-daf9a2571dae,Furniture,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Texas,566.77,3/28/2024,db5f23ac-7097-41b3-9790-44f5ab76eb77,Smartphones,Houston TX
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,33,Washington,3368.8,3/3/2024,db61c574-e69b-4f84-bfed-bedf0e368e3a,Desktop Computers,Denver CO
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,52,California,803.77,7/14/2024,db66af86-d3e1-411b-923f-20e95c707b97,Kitchen Appliances,Seattle WA
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,53,California,381,3/11/2024,db67e1c6-3822-4f5b-a97a-243b221fcc18,Furniture,Online
Black Friday Extravaganza 2024,Influencer Marketing,West Coast,6/16/2024,6/30/2024,7/30/2024,28,California,584.75,7/25/2024,db691b72-a993-44d7-8c5b-d96985536db0,Smartphones,New York NY
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,43,Texas,1676.08,1/14/2024,db6c589d-5788-4f83-a4cd-3a7df2896bb5,Smart Home Devices,Houston TX
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,43,Texas,1676.08,1/14/2024,db6c589d-5788-4f83-a4cd-3a7df2896bb5,Smart Home Devices,Houston TX
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,43,Texas,1676.08,1/14/2024,db6c589d-5788-4f83-a4cd-3a7df2896bb5,Smart Home Devices,Houston TX
Clearance Promotion 2024,Influencer Marketing,Technology Enthusiasts,9/8/2024,11/7/2024,12/7/2024,28,Illinois,342.37,11/29/2024,db701239-cafa-4ad6-a67e-370a80c9bd5d,Gaming Consoles,Los Angeles CA
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,45,Pennsylvania,978.99,10/20/2024,db736cd5-4f51-4326-a1a6-05a04163d1fb,Furniture,San Francisco CA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,45,Pennsylvania,978.99,10/20/2024,db736cd5-4f51-4326-a1a6-05a04163d1fb,Furniture,San Francisco CA
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,45,Pennsylvania,978.99,10/20/2024,db736cd5-4f51-4326-a1a6-05a04163d1fb,Furniture,San Francisco CA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,45,Pennsylvania,978.99,10/20/2024,db736cd5-4f51-4326-a1a6-05a04163d1fb,Furniture,San Francisco CA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,45,Pennsylvania,978.99,10/20/2024,db736cd5-4f51-4326-a1a6-05a04163d1fb,Furniture,San Francisco CA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,32,Massachusetts,196.48,11/13/2024,db76c313-f23b-4569-beba-f3333652fd73,Smart Home Devices,Seattle WA
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,32,Massachusetts,196.48,11/13/2024,db76c313-f23b-4569-beba-f3333652fd73,Smart Home Devices,Seattle WA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,32,Massachusetts,196.48,11/13/2024,db76c313-f23b-4569-beba-f3333652fd73,Smart Home Devices,Seattle WA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,32,Massachusetts,196.48,11/13/2024,db76c313-f23b-4569-beba-f3333652fd73,Smart Home Devices,Seattle WA
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,35,Texas,1557.21,10/11/2024,db7781cf-0fb1-49d5-a037-8567f3b2bb26,Furniture,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,35,Texas,1557.21,10/11/2024,db7781cf-0fb1-49d5-a037-8567f3b2bb26,Furniture,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,44,Texas,765.68,12/28/2023,db7941b1-6f82-40c8-9a1f-af30f5b5eadd,TVs,Online
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,35,Florida,1672.61,2/1/2024,db7d2e83-ec30-484c-a747-6df80ce25481,Furniture,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,35,Florida,1672.61,2/1/2024,db7d2e83-ec30-484c-a747-6df80ce25481,Furniture,Online
Flash Special 2024,Search Engine Marketing,Midwest,6/16/2024,8/15/2024,9/14/2024,34,Illinois,192.39,9/5/2024,db85cdc4-e247-47f5-b3a4-32e7ff5d3ab4,Cookware,Miami FL
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,18,Pennsylvania,2469.7,11/21/2024,db8a4d91-ccdf-48ff-bc97-95c47aef881b,Furniture,Atlanta GA
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,18,Pennsylvania,2469.7,11/21/2024,db8a4d91-ccdf-48ff-bc97-95c47aef881b,Furniture,Atlanta GA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,18,Pennsylvania,2469.7,11/21/2024,db8a4d91-ccdf-48ff-bc97-95c47aef881b,Furniture,Atlanta GA
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,18,Pennsylvania,2469.7,11/21/2024,db8a4d91-ccdf-48ff-bc97-95c47aef881b,Furniture,Atlanta GA
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,41,Florida,247.52,12/12/2023,db9a2d18-2749-4c5a-bb1c-d7129100a498,Bedding,Chicago IL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,41,Florida,247.52,12/12/2023,db9a2d18-2749-4c5a-bb1c-d7129100a498,Bedding,Chicago IL
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,36,Florida,85.04,12/24/2023,db9c9387-91d6-4684-99d5-b36a9ed63e8e,Home Decor,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,36,Florida,85.04,12/24/2023,db9c9387-91d6-4684-99d5-b36a9ed63e8e,Home Decor,Denver CO
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,62,Texas,354.3,8/16/2024,db9f235e-674e-432c-80bf-c2134327de77,Home Decor,Miami FL
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,44,New York,23.33,10/30/2024,dba9c7de-31b3-4cba-998f-7792215541b5,Home Decor,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,44,New York,23.33,10/30/2024,dba9c7de-31b3-4cba-998f-7792215541b5,Home Decor,Online
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,44,New York,23.33,10/30/2024,dba9c7de-31b3-4cba-998f-7792215541b5,Home Decor,Online
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,44,New York,23.33,10/30/2024,dba9c7de-31b3-4cba-998f-7792215541b5,Home Decor,Online
Back to School Promotion 2024,Radio Advertisement,East Coast,9/19/2024,11/3/2024,12/3/2024,44,New York,23.33,10/30/2024,dba9c7de-31b3-4cba-998f-7792215541b5,Home Decor,Online
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,47,Michigan,2518.71,5/18/2024,dba9e2ae-cea0-47d9-b8cf-fe9d81928f4d,Furniture,Online
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,27,Texas,99.49,12/14/2023,dbabc782-e5f7-4edf-92cf-b69c58dfefe4,Smart Home Devices,Online
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,25,Pennsylvania,454.86,1/13/2024,dbaf9c5f-96aa-48eb-a4e1-1b9324f77d2c,Audio Equipment,Seattle WA
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,38,Texas,448.6,11/25/2024,dbb4cb84-e8f5-4d4f-b33d-8b180a0a77b7,Home Decor,Boston MA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,38,Texas,448.6,11/25/2024,dbb4cb84-e8f5-4d4f-b33d-8b180a0a77b7,Home Decor,Boston MA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,38,Texas,448.6,11/25/2024,dbb4cb84-e8f5-4d4f-b33d-8b180a0a77b7,Home Decor,Boston MA
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,48,Florida,339.03,7/8/2024,dbb5916f-773c-4202-912a-a9de788d9600,Kitchen Appliances,Los Angeles CA
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,23,New York,581.2,7/25/2024,dbc47b66-3f22-4bd3-89b4-5a0ba1222a19,Audio Equipment,Online
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,50,California,560.84,9/13/2024,dbcb65c5-627b-420e-b233-09718d490d4f,Kitchen Appliances,Miami FL
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,50,California,560.84,9/13/2024,dbcb65c5-627b-420e-b233-09718d490d4f,Kitchen Appliances,Miami FL
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,44,California,733.56,11/3/2024,dbccccea-4ca0-4aa9-8389-5d29e02ad67e,Furniture,Seattle WA
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,45,California,606.4,11/16/2024,dbd09d54-90cb-4ed0-9c0a-957e3905883d,Kitchen Appliances,San Francisco CA
VIP Extravaganza 2024,Influencer Marketing,Middle-aged (41-60),8/19/2024,10/18/2024,11/17/2024,45,California,606.4,11/16/2024,dbd09d54-90cb-4ed0-9c0a-957e3905883d,Kitchen Appliances,San Francisco CA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,26,California,1882.84,3/25/2024,dbd1a01e-42ea-4286-a7ba-ea45c8a7581d,Laptops,New York NY
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,30,Texas,164.04,12/13/2024,dbd24cd2-c7f3-465b-acfb-e61850d89bd9,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,30,Texas,164.04,12/13/2024,dbd24cd2-c7f3-465b-acfb-e61850d89bd9,Smart Home Devices,Online
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,30,Texas,164.04,12/13/2024,dbd24cd2-c7f3-465b-acfb-e61850d89bd9,Smart Home Devices,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,30,New Jersey,1393.7,8/29/2024,dbd43b5e-18b6-457f-9099-6304fd586239,Furniture,Online
Weekend Bonanza 2024,Search Engine Marketing,Home Improvement,6/13/2024,9/11/2024,10/11/2024,18,Florida,368.25,7/3/2024,dbd5597a-cbd0-4e73-bf5d-ff6cae1e6d35,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,18,Florida,368.25,7/3/2024,dbd5597a-cbd0-4e73-bf5d-ff6cae1e6d35,Smart Home Devices,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,18,Florida,368.25,7/3/2024,dbd5597a-cbd0-4e73-bf5d-ff6cae1e6d35,Smart Home Devices,Online
Anniversary Promotion 2024,SMS Marketing,Young Adults (18-25),5/25/2024,6/24/2024,7/24/2024,18,Florida,368.25,7/3/2024,dbd5597a-cbd0-4e73-bf5d-ff6cae1e6d35,Smart Home Devices,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,30,Florida,273.29,7/20/2024,dbdae54d-ba23-47aa-b94c-5b1a1733724a,Kitchen Appliances,Seattle WA
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,43,California,1116.02,12/31/2023,dbe45561-5d74-4c67-aa28-d625a7205347,Smartphones,Chicago IL
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,43,California,1116.02,12/31/2023,dbe45561-5d74-4c67-aa28-d625a7205347,Smartphones,Chicago IL
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,59,New York,1476.51,12/22/2024,dbe7f9c1-6153-4d40-919b-63b39e4cd114,Furniture,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,59,New York,1476.51,12/22/2024,dbe7f9c1-6153-4d40-919b-63b39e4cd114,Furniture,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,32,Pennsylvania,586.84,6/27/2024,dbeea9f6-bf63-4b14-a891-fe30b52c8cff,Smartphones,Houston TX
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,29,Florida,2564.48,2/20/2024,dbf15197-1f57-4886-a36d-681273c7b286,Laptops,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,28,North Carolina,1480.7,6/16/2024,dbfaf9cd-c8c9-4b51-abef-8e2297607e58,Smartphones,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,38,California,261.96,11/9/2024,dc09175e-fa2d-4e83-a92e-884e59e7bb00,Smart Home Devices,Boston MA
Limited Time Extravaganza 2024,Search Engine Marketing,West Coast,8/12/2024,10/11/2024,11/10/2024,38,California,261.96,11/9/2024,dc09175e-fa2d-4e83-a92e-884e59e7bb00,Smart Home Devices,Boston MA
Winter Deals 2024,Online Display Ads,West Coast,10/5/2024,10/12/2024,11/11/2024,38,California,261.96,11/9/2024,dc09175e-fa2d-4e83-a92e-884e59e7bb00,Smart Home Devices,Boston MA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,38,California,261.96,11/9/2024,dc09175e-fa2d-4e83-a92e-884e59e7bb00,Smart Home Devices,Boston MA
Black Friday Collection 2024,SMS Marketing,Home Improvement,9/12/2024,10/12/2024,11/11/2024,38,California,261.96,11/9/2024,dc09175e-fa2d-4e83-a92e-884e59e7bb00,Smart Home Devices,Boston MA
Fall Promotion 2024,Online Display Ads,Adults (26-40),12/29/2023,2/27/2024,3/28/2024,32,Texas,842.89,2/7/2024,dc10c85a-6af8-4773-a596-a6c63f8fe754,Tablets,Denver CO
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,32,Texas,842.89,2/7/2024,dc10c85a-6af8-4773-a596-a6c63f8fe754,Tablets,Denver CO
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,32,Texas,842.89,2/7/2024,dc10c85a-6af8-4773-a596-a6c63f8fe754,Tablets,Denver CO
New Year Deals 2024,Email Marketing,Southern States,12/10/2023,1/9/2024,2/8/2024,20,Florida,455.19,2/3/2024,dc15b4c6-ff78-4a7d-bce8-4b2290d8537f,Gaming Consoles,Online
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,41,Texas,132.48,12/27/2024,dc1b5dc0-f535-4f19-9281-912328c4b7a0,Smart Home Devices,Online
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,41,Texas,132.48,12/27/2024,dc1b5dc0-f535-4f19-9281-912328c4b7a0,Smart Home Devices,Online
Weekend Event 2024,Print Advertisement,Middle-aged (41-60),10/31/2024,11/30/2024,12/30/2024,41,Texas,132.48,12/27/2024,dc1b5dc0-f535-4f19-9281-912328c4b7a0,Smart Home Devices,Online
Flash Extravaganza 2024,Online Display Ads,Young Adults (18-25),6/30/2024,9/28/2024,10/28/2024,25,North Carolina,448.7,8/13/2024,dc223b42-905f-44a0-b7b0-460e6324ebff,Smartphones,Online
New Year Promotion 2024,In-Store Promotion,East Coast,3/20/2024,4/19/2024,5/19/2024,51,New York,35.39,5/1/2024,dc2accd7-1f22-4efa-8733-4674877276fc,Home Decor,Online
VIP Special 2024,Social Media,East Coast,4/25/2024,6/24/2024,7/24/2024,51,New York,35.39,5/1/2024,dc2accd7-1f22-4efa-8733-4674877276fc,Home Decor,Online
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,51,New York,35.39,5/1/2024,dc2accd7-1f22-4efa-8733-4674877276fc,Home Decor,Online
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,51,New York,35.39,5/1/2024,dc2accd7-1f22-4efa-8733-4674877276fc,Home Decor,Online
Fall Event 2024,Online Display Ads,Middle-aged (41-60),12/29/2023,2/12/2024,3/13/2024,55,California,106.25,2/16/2024,dc2cb42c-bd0d-4d89-b25f-0f75c5e0bff3,Home Decor,Online
New Year Collection 2024,Online Display Ads,Middle-aged (41-60),2/2/2024,2/9/2024,3/10/2024,55,California,106.25,2/16/2024,dc2cb42c-bd0d-4d89-b25f-0f75c5e0bff3,Home Decor,Online
Limited Time Promotion 2024,In-Store Promotion,Southern States,4/27/2024,6/26/2024,7/26/2024,43,Florida,1433.28,4/27/2024,dc30c7a1-c260-4b92-9d54-8c21dd767148,Desktop Computers,New York NY
Back to School Sale 2024,Radio Advertisement,In-Store Shoppers,4/13/2024,5/13/2024,6/12/2024,43,Florida,1433.28,4/27/2024,dc30c7a1-c260-4b92-9d54-8c21dd767148,Desktop Computers,New York NY
Flash Promotion 2024,SMS Marketing,Middle-aged (41-60),3/28/2024,4/27/2024,5/27/2024,43,Florida,1433.28,4/27/2024,dc30c7a1-c260-4b92-9d54-8c21dd767148,Desktop Computers,New York NY
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,37,New York,43.92,12/6/2024,dc322175-1ce7-4c1c-a9a3-3927d58b49a9,Home Decor,San Francisco CA
Spring Special 2024,Radio Advertisement,Home Improvement,10/16/2024,11/15/2024,12/15/2024,37,New York,43.92,12/6/2024,dc322175-1ce7-4c1c-a9a3-3927d58b49a9,Home Decor,San Francisco CA
New Year Bonanza 2024,In-Store Promotion,Southern States,11/9/2024,12/24/2024,1/23/2025,27,North Carolina,305.18,1/22/2025,dc41f94e-4aa7-4ee4-8318-77187d64080d,Computer Accessories,New York NY
Black Friday Discount 2024,Social Media,In-Store Shoppers,12/6/2023,1/20/2024,2/19/2024,25,New Jersey,289.97,12/20/2023,dc46d8e5-6b3e-4198-8936-f8bc889c6cab,Gaming Consoles,Houston TX
Holiday Deals 2024,Search Engine Marketing,Home Improvement,11/7/2024,12/7/2024,1/6/2025,47,Pennsylvania,361.3,11/10/2024,dc548fb8-12ef-4cf9-bdb9-5888910962e4,Home Decor,Online
Back to School Bonanza 2024,In-Store Promotion,East Coast,10/6/2024,11/5/2024,12/5/2024,47,Pennsylvania,361.3,11/10/2024,dc548fb8-12ef-4cf9-bdb9-5888910962e4,Home Decor,Online
